

4140 2014-11-09 00:06:43,696 [main] DEBUG GetHTML  - End  out->DB 
4140 2014-11-09 00:06:43,696 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -U=http://ichart.finance.yahoo.com/table.csv?s=YHOO&d=9&e=31&f=2014&g=d&a=9&b=31&c=2014&ignore=.csv
4140 2014-11-09 00:06:43,696 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -O=/home/paul/workspace/dev/GetHTML/output/test.txt
4140 2014-11-09 00:06:43,696 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -O=/home/paul/workspace/dev/GetHTML/output/test.txt
4140 2014-11-09 00:06:43,696 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -D=MMddyyyy_HH:mm:ss
4140 2014-11-09 00:06:43,696 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -D=MMddyyyy_HH:mm:ss
4140 2014-11-09 00:06:43,696 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -U=http://madmoney.thestreet.com/screener/index.cfm
4397 2014-11-09 00:06:43,953 [main] DEBUG GetHTML  - Completed:getHTML sLocalURL=http://madmoney.thestreet.com/screener/index.cfm iReturn=1(1 is successful)
4397 2014-11-09 00:06:43,953 [main] DEBUG GetHTML  - Completed:getHTML HTTP get was successful
4397 2014-11-09 00:06:43,953 [main] DEBUG GetHTML  - Completed:getHTML response length=25835
4397 2014-11-09 00:06:43,953 [main] DEBUG GetHTML  - Begin out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
4397 2014-11-09 00:06:43,953 [main] DEBUG GetHTML  - File Name=sPathAndFileName=/home/paul/workspace/dev/GetHTML/output/test11092014_00:06:39.txt
4399 2014-11-09 00:06:43,955 [main] DEBUG GetHTML  - End  out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
4399 2014-11-09 00:06:43,955 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -U=http://madmoney.thestreet.com/screener/index.cfm
4399 2014-11-09 00:06:43,955 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -B=Yes
4399 2014-11-09 00:06:43,955 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -B=Yes
5305 2014-11-09 00:06:44,861 [main] INFO  GetHTML  - sLocalUrlYahooFinanceIntelHistoricalGeneric=http://ichart.finance.yahoo.com/table.csv?s=INTC&d=09&e=31&f=2014&g=d&a=09&b=31&c=2014&ignore=.csv
5508 2014-11-09 00:06:45,064 [main] DEBUG GetHTML  - Completed:getHTML sLocalURL=http://ichart.finance.yahoo.com/table.csv?s=INTC&d=09&e=31&f=2014&g=d&a=09&b=31&c=2014&ignore=.csv iReturn=1(1 is successful)
5508 2014-11-09 00:06:45,064 [main] DEBUG GetHTML  - Completed:getHTML HTTP get was successful
5508 2014-11-09 00:06:45,064 [main] DEBUG GetHTML  - Completed:getHTML response length=90
5508 2014-11-09 00:06:45,064 [main] DEBUG GetHTML  - Begin out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
5509 2014-11-09 00:06:45,065 [main] DEBUG GetHTML  - File Name=sPathAndFileName=/home/paul/workspace/dev/GetHTML/output/test11092014_00:06:39.txt
5509 2014-11-09 00:06:45,065 [main] DEBUG GetHTML  - End  out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
5509 2014-11-09 00:06:45,065 [main] DEBUG GetHTML  - Begin out->DB 
5904 2014-11-09 00:06:45,460 [main] INFO  p6spy  - 1415509605460|12|statement|connection 1|INSERT INTO HistoricalStockPrice  (MarketDate, OpenPrice, HighPrice, Low, Close, Volume, AdjClose, Symbol)  VALUES  (  '2014-10-31','33.74','34.01','32.63','34.01','52089700','33.79','INTC'  ) |INSERT INTO HistoricalStockPrice  (MarketDate, OpenPrice, HighPrice, Low, Close, Volume, AdjClose, Symbol)  VALUES  (  '2014-10-31','33.74','34.01','32.63','34.01','52089700','33.79','INTC'  ) 
5905 2014-11-09 00:06:45,461 [main] DEBUG GetHTML  - End  out->DB 
5905 2014-11-09 00:06:45,461 [main] INFO  GetHTML  - Time: Ending   (main)
0    2014-11-09 00:18:09,749 [main] INFO  GetHTML  - Time: Starting (main)
2    2014-11-09 00:18:09,751 [main] DEBUG GetHTML  - CommandLineParms: URLs 3 left most chars sLeftMostCommandLineParameter=-U=
2    2014-11-09 00:18:09,751 [main] DEBUG GetHTML  - CommandLineParms: URLs sCommandLineParameter=-U=http://download.finance.yahoo.com/d/quotes.txt?s=INTC&f=n&e=.csv
2    2014-11-09 00:18:09,751 [main] DEBUG GetHTML  - CommandLineParms: URLs 3 left most chars sLeftMostCommandLineParameter=-U=
2    2014-11-09 00:18:09,751 [main] DEBUG GetHTML  - CommandLineParms: URLs sCommandLineParameter=-U=http://ichart.finance.yahoo.com/table.csv?s=YHOO&d=9&e=31&f=2014&g=d&a=9&b=31&c=2014&ignore=.csv
2    2014-11-09 00:18:09,751 [main] DEBUG GetHTML  - CommandLineParms: Output File
4    2014-11-09 00:18:09,753 [main] DEBUG GetHTML  - Append GUID or TimeStamp to the end of the filename
4    2014-11-09 00:18:09,753 [main] DEBUG GetHTML  - CommandLineParms: URLs 3 left most chars sLeftMostCommandLineParameter=-U=
4    2014-11-09 00:18:09,753 [main] DEBUG GetHTML  - CommandLineParms: URLs sCommandLineParameter=-U=http://madmoney.thestreet.com/screener/index.cfm
4    2014-11-09 00:18:09,753 [main] DEBUG GetHTML  - CommandLineParms: Output DB
4    2014-11-09 00:18:09,753 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -U=http://download.finance.yahoo.com/d/quotes.txt?s=INTC&f=n&e=.csv
20034 2014-11-09 00:18:29,783 [main] ERROR GetHTML  - Error:  Problem reading HTML, with url http://download.finance.yahoo.com/d/quotes.txt?s=INTC&f=n&e=.csv. IOException
20034 2014-11-09 00:18:29,783 [main] DEBUG GetHTML  - Completed:getHTML sLocalURL=http://download.finance.yahoo.com/d/quotes.txt?s=INTC&f=n&e=.csv iReturn=0(1 is successful)
20034 2014-11-09 00:18:29,783 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -U=http://download.finance.yahoo.com/d/quotes.txt?s=INTC&f=n&e=.csv
20034 2014-11-09 00:18:29,783 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -U=http://ichart.finance.yahoo.com/table.csv?s=YHOO&d=9&e=31&f=2014&g=d&a=9&b=31&c=2014&ignore=.csv
40049 2014-11-09 00:18:49,798 [main] ERROR GetHTML  - Error:  Problem reading HTML, with url http://ichart.finance.yahoo.com/table.csv?s=YHOO&d=9&e=31&f=2014&g=d&a=9&b=31&c=2014&ignore=.csv. IOException
40049 2014-11-09 00:18:49,798 [main] DEBUG GetHTML  - Completed:getHTML sLocalURL=http://ichart.finance.yahoo.com/table.csv?s=YHOO&d=9&e=31&f=2014&g=d&a=9&b=31&c=2014&ignore=.csv iReturn=0(1 is successful)
40049 2014-11-09 00:18:49,798 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -U=http://ichart.finance.yahoo.com/table.csv?s=YHOO&d=9&e=31&f=2014&g=d&a=9&b=31&c=2014&ignore=.csv
40050 2014-11-09 00:18:49,799 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -O=/home/paul/workspace/dev/GetHTML/output/test.txt
40050 2014-11-09 00:18:49,799 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -O=/home/paul/workspace/dev/GetHTML/output/test.txt
40050 2014-11-09 00:18:49,799 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -D=MMddyyyy_HH:mm:ss
40050 2014-11-09 00:18:49,799 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -D=MMddyyyy_HH:mm:ss
40050 2014-11-09 00:18:49,799 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -U=http://madmoney.thestreet.com/screener/index.cfm
60062 2014-11-09 00:19:09,811 [main] ERROR GetHTML  - Error:  Problem reading HTML, with url http://madmoney.thestreet.com/screener/index.cfm. IOException
60062 2014-11-09 00:19:09,811 [main] DEBUG GetHTML  - Completed:getHTML sLocalURL=http://madmoney.thestreet.com/screener/index.cfm iReturn=0(1 is successful)
60062 2014-11-09 00:19:09,811 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -U=http://madmoney.thestreet.com/screener/index.cfm
60062 2014-11-09 00:19:09,811 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -B=Yes
60062 2014-11-09 00:19:09,811 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -B=Yes
60063 2014-11-09 00:19:09,812 [main] INFO  GetHTML  - sLocalUrlYahooFinanceIntelHistoricalGeneric=http://ichart.finance.yahoo.com/table.csv?s=INTC&d=10&e=7&f=2014&g=d&a=10&b=7&c=2014&ignore=.csv
70236 2014-11-09 00:19:19,985 [main] ERROR GetHTML  - Error:  Problem reading HTML, with url http://ichart.finance.yahoo.com/table.csv?s=INTC&d=10&e=7&f=2014&g=d&a=10&b=7&c=2014&ignore=.csv. IOException
70236 2014-11-09 00:19:19,985 [main] DEBUG GetHTML  - Completed:getHTML sLocalURL=http://ichart.finance.yahoo.com/table.csv?s=INTC&d=10&e=7&f=2014&g=d&a=10&b=7&c=2014&ignore=.csv iReturn=0(1 is successful)
70237 2014-11-09 00:19:19,986 [main] INFO  GetHTML  - Time: Ending   (main)
0    2014-11-09 00:19:43,089 [main] INFO  GetHTML  - Time: Starting (main)
2    2014-11-09 00:19:43,091 [main] DEBUG GetHTML  - CommandLineParms: URLs 3 left most chars sLeftMostCommandLineParameter=-U=
2    2014-11-09 00:19:43,091 [main] DEBUG GetHTML  - CommandLineParms: URLs sCommandLineParameter=-U=http://download.finance.yahoo.com/d/quotes.txt?s=INTC&f=n&e=.csv
2    2014-11-09 00:19:43,091 [main] DEBUG GetHTML  - CommandLineParms: URLs 3 left most chars sLeftMostCommandLineParameter=-U=
2    2014-11-09 00:19:43,091 [main] DEBUG GetHTML  - CommandLineParms: URLs sCommandLineParameter=-U=http://ichart.finance.yahoo.com/table.csv?s=YHOO&d=9&e=31&f=2014&g=d&a=9&b=31&c=2014&ignore=.csv
2    2014-11-09 00:19:43,091 [main] DEBUG GetHTML  - CommandLineParms: Output File
3    2014-11-09 00:19:43,092 [main] DEBUG GetHTML  - Append GUID or TimeStamp to the end of the filename
3    2014-11-09 00:19:43,092 [main] DEBUG GetHTML  - CommandLineParms: URLs 3 left most chars sLeftMostCommandLineParameter=-U=
3    2014-11-09 00:19:43,092 [main] DEBUG GetHTML  - CommandLineParms: URLs sCommandLineParameter=-U=http://madmoney.thestreet.com/screener/index.cfm
3    2014-11-09 00:19:43,092 [main] DEBUG GetHTML  - CommandLineParms: Output DB
4    2014-11-09 00:19:43,093 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -U=http://download.finance.yahoo.com/d/quotes.txt?s=INTC&f=n&e=.csv
98   2014-11-09 00:19:43,187 [main] DEBUG GetHTML  - Completed:getHTML sLocalURL=http://download.finance.yahoo.com/d/quotes.txt?s=INTC&f=n&e=.csv iReturn=1(1 is successful)
98   2014-11-09 00:19:43,187 [main] DEBUG GetHTML  - Completed:getHTML HTTP get was successful
98   2014-11-09 00:19:43,187 [main] DEBUG GetHTML  - Completed:getHTML response length=19
99   2014-11-09 00:19:43,188 [main] DEBUG GetHTML  - Begin out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
99   2014-11-09 00:19:43,188 [main] DEBUG GetHTML  - File Name=sPathAndFileName=/home/paul/workspace/dev/GetHTML/output/test11092014_00:19:43.txt
99   2014-11-09 00:19:43,188 [main] DEBUG GetHTML  - End  out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
99   2014-11-09 00:19:43,188 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -U=http://download.finance.yahoo.com/d/quotes.txt?s=INTC&f=n&e=.csv
99   2014-11-09 00:19:43,188 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -U=http://ichart.finance.yahoo.com/table.csv?s=YHOO&d=9&e=31&f=2014&g=d&a=9&b=31&c=2014&ignore=.csv
194  2014-11-09 00:19:43,283 [main] DEBUG GetHTML  - Completed:getHTML sLocalURL=http://ichart.finance.yahoo.com/table.csv?s=YHOO&d=9&e=31&f=2014&g=d&a=9&b=31&c=2014&ignore=.csv iReturn=1(1 is successful)
194  2014-11-09 00:19:43,283 [main] DEBUG GetHTML  - Completed:getHTML HTTP get was successful
195  2014-11-09 00:19:43,284 [main] DEBUG GetHTML  - Completed:getHTML response length=90
195  2014-11-09 00:19:43,284 [main] DEBUG GetHTML  - Begin out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
196  2014-11-09 00:19:43,285 [main] DEBUG GetHTML  - File Name=sPathAndFileName=/home/paul/workspace/dev/GetHTML/output/test11092014_00:19:43.txt
196  2014-11-09 00:19:43,285 [main] DEBUG GetHTML  - End  out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
196  2014-11-09 00:19:43,285 [main] DEBUG GetHTML  - Begin out->DB 
667  2014-11-09 00:19:43,756 [main] INFO  p6spy  - 1415510383756|12|statement|connection 0|INSERT INTO HistoricalStockPrice  (MarketDate, OpenPrice, HighPrice, Low, Close, Volume, AdjClose, Symbol)  VALUES  (  '2014-10-31','46.16','46.52','45.67','46.05','18434300','46.05','INTC'  ) |INSERT INTO HistoricalStockPrice  (MarketDate, OpenPrice, HighPrice, Low, Close, Volume, AdjClose, Symbol)  VALUES  (  '2014-10-31','46.16','46.52','45.67','46.05','18434300','46.05','INTC'  ) 
668  2014-11-09 00:19:43,757 [main] DEBUG GetHTML  - End  out->DB 
668  2014-11-09 00:19:43,757 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -U=http://ichart.finance.yahoo.com/table.csv?s=YHOO&d=9&e=31&f=2014&g=d&a=9&b=31&c=2014&ignore=.csv
668  2014-11-09 00:19:43,757 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -O=/home/paul/workspace/dev/GetHTML/output/test.txt
668  2014-11-09 00:19:43,757 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -O=/home/paul/workspace/dev/GetHTML/output/test.txt
668  2014-11-09 00:19:43,757 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -D=MMddyyyy_HH:mm:ss
668  2014-11-09 00:19:43,757 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -D=MMddyyyy_HH:mm:ss
668  2014-11-09 00:19:43,757 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -U=http://madmoney.thestreet.com/screener/index.cfm
797  2014-11-09 00:19:43,886 [main] DEBUG GetHTML  - Completed:getHTML sLocalURL=http://madmoney.thestreet.com/screener/index.cfm iReturn=1(1 is successful)
797  2014-11-09 00:19:43,886 [main] DEBUG GetHTML  - Completed:getHTML HTTP get was successful
797  2014-11-09 00:19:43,886 [main] DEBUG GetHTML  - Completed:getHTML response length=25835
797  2014-11-09 00:19:43,886 [main] DEBUG GetHTML  - Begin out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
797  2014-11-09 00:19:43,886 [main] DEBUG GetHTML  - File Name=sPathAndFileName=/home/paul/workspace/dev/GetHTML/output/test11092014_00:19:43.txt
799  2014-11-09 00:19:43,888 [main] DEBUG GetHTML  - End  out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
799  2014-11-09 00:19:43,888 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -U=http://madmoney.thestreet.com/screener/index.cfm
799  2014-11-09 00:19:43,888 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -B=Yes
799  2014-11-09 00:19:43,888 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -B=Yes
799  2014-11-09 00:19:43,888 [main] INFO  GetHTML  - sLocalUrlYahooFinanceIntelHistoricalGeneric=http://ichart.finance.yahoo.com/table.csv?s=INTC&d=10&e=7&f=2014&g=d&a=10&b=7&c=2014&ignore=.csv
848  2014-11-09 00:19:43,937 [main] DEBUG GetHTML  - Completed:getHTML sLocalURL=http://ichart.finance.yahoo.com/table.csv?s=INTC&d=10&e=7&f=2014&g=d&a=10&b=7&c=2014&ignore=.csv iReturn=1(1 is successful)
848  2014-11-09 00:19:43,937 [main] DEBUG GetHTML  - Completed:getHTML HTTP get was successful
848  2014-11-09 00:19:43,937 [main] DEBUG GetHTML  - Completed:getHTML response length=90
848  2014-11-09 00:19:43,937 [main] DEBUG GetHTML  - Begin out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
848  2014-11-09 00:19:43,937 [main] DEBUG GetHTML  - File Name=sPathAndFileName=/home/paul/workspace/dev/GetHTML/output/test11092014_00:19:43.txt
849  2014-11-09 00:19:43,938 [main] DEBUG GetHTML  - End  out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
849  2014-11-09 00:19:43,938 [main] DEBUG GetHTML  - Begin out->DB 
861  2014-11-09 00:19:43,950 [main] INFO  p6spy  - 1415510383949|5|statement|connection 1|INSERT INTO HistoricalStockPrice  (MarketDate, OpenPrice, HighPrice, Low, Close, Volume, AdjClose, Symbol)  VALUES  (  '2014-11-07','33.98','34.00','33.19','33.58','27604500','33.58','INTC'  ) |INSERT INTO HistoricalStockPrice  (MarketDate, OpenPrice, HighPrice, Low, Close, Volume, AdjClose, Symbol)  VALUES  (  '2014-11-07','33.98','34.00','33.19','33.58','27604500','33.58','INTC'  ) 
861  2014-11-09 00:19:43,950 [main] DEBUG GetHTML  - End  out->DB 
861  2014-11-09 00:19:43,950 [main] INFO  GetHTML  - Time: Ending   (main)
0    2014-11-09 00:19:44,423 [main] INFO  GetHTML  - Time: Starting (main)
1    2014-11-09 00:19:44,424 [main] DEBUG GetHTML  - CommandLineParms: URLs 3 left most chars sLeftMostCommandLineParameter=-U=
1    2014-11-09 00:19:44,424 [main] DEBUG GetHTML  - CommandLineParms: URLs sCommandLineParameter=-U=http://download.finance.yahoo.com/d/quotes.txt?s=INTC&f=n&e=.csv
1    2014-11-09 00:19:44,424 [main] DEBUG GetHTML  - CommandLineParms: URLs 3 left most chars sLeftMostCommandLineParameter=-U=
1    2014-11-09 00:19:44,424 [main] DEBUG GetHTML  - CommandLineParms: URLs sCommandLineParameter=-U=http://ichart.finance.yahoo.com/table.csv?s=YHOO&d=9&e=31&f=2014&g=d&a=9&b=31&c=2014&ignore=.csv
1    2014-11-09 00:19:44,424 [main] DEBUG GetHTML  - CommandLineParms: Output File
3    2014-11-09 00:19:44,426 [main] DEBUG GetHTML  - Append GUID or TimeStamp to the end of the filename
3    2014-11-09 00:19:44,426 [main] DEBUG GetHTML  - CommandLineParms: URLs 3 left most chars sLeftMostCommandLineParameter=-U=
3    2014-11-09 00:19:44,426 [main] DEBUG GetHTML  - CommandLineParms: URLs sCommandLineParameter=-U=http://madmoney.thestreet.com/screener/index.cfm
3    2014-11-09 00:19:44,426 [main] DEBUG GetHTML  - CommandLineParms: Output DB
3    2014-11-09 00:19:44,426 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -U=http://download.finance.yahoo.com/d/quotes.txt?s=INTC&f=n&e=.csv
90   2014-11-09 00:19:44,513 [main] DEBUG GetHTML  - Completed:getHTML sLocalURL=http://download.finance.yahoo.com/d/quotes.txt?s=INTC&f=n&e=.csv iReturn=1(1 is successful)
91   2014-11-09 00:19:44,514 [main] DEBUG GetHTML  - Completed:getHTML HTTP get was successful
91   2014-11-09 00:19:44,514 [main] DEBUG GetHTML  - Completed:getHTML response length=19
91   2014-11-09 00:19:44,514 [main] DEBUG GetHTML  - Begin out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
91   2014-11-09 00:19:44,514 [main] DEBUG GetHTML  - File Name=sPathAndFileName=/home/paul/workspace/dev/GetHTML/output/test11092014_00:19:44.txt
91   2014-11-09 00:19:44,514 [main] DEBUG GetHTML  - End  out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
91   2014-11-09 00:19:44,514 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -U=http://download.finance.yahoo.com/d/quotes.txt?s=INTC&f=n&e=.csv
91   2014-11-09 00:19:44,514 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -U=http://ichart.finance.yahoo.com/table.csv?s=YHOO&d=9&e=31&f=2014&g=d&a=9&b=31&c=2014&ignore=.csv
169  2014-11-09 00:19:44,592 [main] DEBUG GetHTML  - Completed:getHTML sLocalURL=http://ichart.finance.yahoo.com/table.csv?s=YHOO&d=9&e=31&f=2014&g=d&a=9&b=31&c=2014&ignore=.csv iReturn=1(1 is successful)
169  2014-11-09 00:19:44,592 [main] DEBUG GetHTML  - Completed:getHTML HTTP get was successful
169  2014-11-09 00:19:44,592 [main] DEBUG GetHTML  - Completed:getHTML response length=90
169  2014-11-09 00:19:44,592 [main] DEBUG GetHTML  - Begin out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
170  2014-11-09 00:19:44,593 [main] DEBUG GetHTML  - File Name=sPathAndFileName=/home/paul/workspace/dev/GetHTML/output/test11092014_00:19:44.txt
170  2014-11-09 00:19:44,593 [main] DEBUG GetHTML  - End  out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
170  2014-11-09 00:19:44,593 [main] DEBUG GetHTML  - Begin out->DB 
608  2014-11-09 00:19:45,031 [main] INFO  p6spy  - 1415510385031|7|statement|connection 0|INSERT INTO HistoricalStockPrice  (MarketDate, OpenPrice, HighPrice, Low, Close, Volume, AdjClose, Symbol)  VALUES  (  '2014-10-31','46.16','46.52','45.67','46.05','18434300','46.05','INTC'  ) |INSERT INTO HistoricalStockPrice  (MarketDate, OpenPrice, HighPrice, Low, Close, Volume, AdjClose, Symbol)  VALUES  (  '2014-10-31','46.16','46.52','45.67','46.05','18434300','46.05','INTC'  ) 
609  2014-11-09 00:19:45,032 [main] DEBUG GetHTML  - End  out->DB 
609  2014-11-09 00:19:45,032 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -U=http://ichart.finance.yahoo.com/table.csv?s=YHOO&d=9&e=31&f=2014&g=d&a=9&b=31&c=2014&ignore=.csv
609  2014-11-09 00:19:45,032 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -O=/home/paul/workspace/dev/GetHTML/output/test.txt
609  2014-11-09 00:19:45,032 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -O=/home/paul/workspace/dev/GetHTML/output/test.txt
609  2014-11-09 00:19:45,032 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -D=MMddyyyy_HH:mm:ss
609  2014-11-09 00:19:45,032 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -D=MMddyyyy_HH:mm:ss
609  2014-11-09 00:19:45,032 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -U=http://madmoney.thestreet.com/screener/index.cfm
739  2014-11-09 00:19:45,162 [main] DEBUG GetHTML  - Completed:getHTML sLocalURL=http://madmoney.thestreet.com/screener/index.cfm iReturn=1(1 is successful)
739  2014-11-09 00:19:45,162 [main] DEBUG GetHTML  - Completed:getHTML HTTP get was successful
739  2014-11-09 00:19:45,162 [main] DEBUG GetHTML  - Completed:getHTML response length=25835
739  2014-11-09 00:19:45,162 [main] DEBUG GetHTML  - Begin out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
739  2014-11-09 00:19:45,162 [main] DEBUG GetHTML  - File Name=sPathAndFileName=/home/paul/workspace/dev/GetHTML/output/test11092014_00:19:44.txt
740  2014-11-09 00:19:45,163 [main] DEBUG GetHTML  - End  out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
740  2014-11-09 00:19:45,163 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -U=http://madmoney.thestreet.com/screener/index.cfm
740  2014-11-09 00:19:45,163 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -B=Yes
740  2014-11-09 00:19:45,163 [main] INFO  GetHTML  - Time: Ending  getHTML (main) Ending   -B=Yes
741  2014-11-09 00:19:45,164 [main] INFO  GetHTML  - sLocalUrlYahooFinanceIntelHistoricalGeneric=http://ichart.finance.yahoo.com/table.csv?s=INTC&d=10&e=7&f=2014&g=d&a=10&b=7&c=2014&ignore=.csv
853  2014-11-09 00:19:45,276 [main] DEBUG GetHTML  - Completed:getHTML sLocalURL=http://ichart.finance.yahoo.com/table.csv?s=INTC&d=10&e=7&f=2014&g=d&a=10&b=7&c=2014&ignore=.csv iReturn=1(1 is successful)
853  2014-11-09 00:19:45,276 [main] DEBUG GetHTML  - Completed:getHTML HTTP get was successful
853  2014-11-09 00:19:45,276 [main] DEBUG GetHTML  - Completed:getHTML response length=90
853  2014-11-09 00:19:45,276 [main] DEBUG GetHTML  - Begin out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
854  2014-11-09 00:19:45,277 [main] DEBUG GetHTML  - File Name=sPathAndFileName=/home/paul/workspace/dev/GetHTML/output/test11092014_00:19:44.txt
854  2014-11-09 00:19:45,277 [main] DEBUG GetHTML  - End  out->file sOutputFileName=/home/paul/workspace/dev/GetHTML/output/test.txt
854  2014-11-09 00:19:45,277 [main] DEBUG GetHTML  - Begin out->DB 
867  2014-11-09 00:19:45,290 [main] INFO  p6spy  - 1415510385289|5|statement|connection 1|INSERT INTO HistoricalStockPrice  (MarketDate, OpenPrice, HighPrice, Low, Close, Volume, AdjClose, Symbol)  VALUES  (  '2014-11-07','33.98','34.00','33.19','33.58','27604500','33.58','INTC'  ) |INSERT INTO HistoricalStockPrice  (MarketDate, OpenPrice, HighPrice, Low, Close, Volume, AdjClose, Symbol)  VALUES  (  '2014-11-07','33.98','34.00','33.19','33.58','27604500','33.58','INTC'  ) 
867  2014-11-09 00:19:45,290 [main] DEBUG GetHTML  - End  out->DB 
867  2014-11-09 00:19:45,290 [main] INFO  GetHTML  - Time: Ending   (main)
0    2014-11-09 00:19:46,157 [main] INFO  GetHTML  - Time: Starting (main)
1    2014-11-09 00:19:46,158 [main] DEBUG GetHTML  - CommandLineParms: URLs 3 left most chars sLeftMostCommandLineParameter=-U=
1    2014-11-09 00:19:46,158 [main] DEBUG GetHTML  - CommandLineParms: URLs sCommandLineParameter=-U=http://download.finance.yahoo.com/d/quotes.txt?s=INTC&f=n&e=.csv
1    2014-11-09 00:19:46,158 [main] DEBUG GetHTML  - CommandLineParms: URLs 3 left most chars sLeftMostCommandLineParameter=-U=
1    2014-11-09 00:19:46,158 [main] DEBUG GetHTML  - CommandLineParms: URLs sCommandLineParameter=-U=http://ichart.finance.yahoo.com/table.csv?s=YHOO&d=9&e=31&f=2014&g=d&a=9&b=31&c=2014&ignore=.csv
1    2014-11-09 00:19:46,158 [main] DEBUG GetHTML  - CommandLineParms: Output File
3    2014-11-09 00:19:46,160 [main] DEBUG GetHTML  - Append GUID or TimeStamp to the end of the filename
3    2014-11-09 00:19:46,160 [main] DEBUG GetHTML  - CommandLineParms: URLs 3 left most chars sLeftMostCommandLineParameter=-U=
3    2014-11-09 00:19:46,160 [main] DEBUG GetHTML  - CommandLineParms: URLs sCommandLineParameter=-U=http://madmoney.thestreet.com/screener/index.cfm
3    2014-11-09 00:19:46,160 [main] DEBUG GetHTML  - CommandLineParms: Output DB
3    2014-11-09 00:19:46,160 [main] INFO  GetHTML  - Time: Staring getHTML (main) Starting -U=http://download.finance.yahoo.com/d/quotes.txt?s=INTC&f=n&e=.csv
